category,image_id,width,height,prompt,bbox_512,bbox_1024,num_inference_steps,guidance_scale,seed,orig_nima_mean,orig_nima_std,orig_itm,orig_cos,orig_giqa
microwave,313130,1024,768,"microwave, a silver fridge sits in a room next to a microwave ","[471, 26, 512, 512]","[0, 0, 1024, 768]",13,4.935232001165579,168571695,5.1080003,2.5856245,0.70556640625,0.478515625,-134.00939404312064
microwave,397354,1024,768,"microwave, A group of friends hanging out in a kitchen together.","[0, 165, 512, 512]","[0, 0, 1024, 768]",17,5.364498942795593,388528798,5.5841513,2.7527995,0.08709716796875,0.315673828125,-276.9447704457822
microwave,577584,668,1023,"microwave, A large white bowl sits on a slide out shelf under a microwave.","[135, 142, 512, 512]","[4, 0, 664, 1016]",42,1.5863877763309675,1701289843,5.4074583,2.6104355,0.78955078125,0.453125,-281.0143661596162
microwave,216497,1024,768,"microwave, Some chairs sit at an island near an open door. ","[244, 44, 512, 512]","[0, 0, 1024, 768]",22,1.0506344561145364,644859804,5.1326613,2.508088,0.7529296875,0.463623046875,-198.9830847682151
microwave,571313,768,1024,"microwave, A small room with different types of furniture and appliances that it makes it hard to tell what type of room it is.","[0, 243, 512, 512]","[0, 0, 768, 1024]",48,8.475592932741314,2038980991,3.976722,2.0525253,0.031982421875,0.310302734375,-162.4807558963995
microwave,207538,800,600,"microwave, A white Samsung microwave oven installed into a natural wood kitchen cabinet.","[155, 88, 512, 512]","[0, 0, 800, 600]",27,9.84972019857558,906032039,4.6730084,2.4019003,0.7099609375,0.480224609375,-285.00041952663673
microwave,453302,1024,768,"microwave, A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster.","[155, 161, 512, 512]","[0, 0, 1024, 768]",40,8.061488674054116,1579638338,5.0125804,2.5108726,0.71826171875,0.41064453125,-240.64767154146483
microwave,407614,1024,681,"microwave, A smaller kitchen with a very decorated fridge. ","[351, 75, 512, 512]","[0, 0, 1024, 680]",32,3.8404314098044585,1182859276,4.675855,2.3998055,0.615234375,0.4248046875,-443.0213865204464
microwave,365766,1024,768,"microwave, A kitchen area with a stove, sink and microwave.","[0, 51, 512, 512]","[0, 0, 1024, 768]",31,7.348003341305084,1131072087,5.511154,2.7160864,0.7177734375,0.48876953125,-187.8757327765198
microwave,520264,1024,768,"microwave, A man, his arm across the woman next to him, stands in a blandly colored kitchen area,  in front of a black-rimmed  window, next to a counter with a microwave, plates, with and without food, and wine bottles.  ","[20, 256, 512, 512]","[0, 0, 1024, 768]",44,3.69262965878422,1827983318,4.7068954,2.3699737,0.70068359375,0.45947265625,-328.59791767817933
microwave,419653,1024,768,"microwave, A buffet of casserole dishes on a kitchen counter.","[0, 23, 512, 512]","[0, 0, 1024, 768]",33,7.666736345881738,1217393872,5.230181,2.6020422,0.7470703125,0.481689453125,-323.29360906139664
microwave,173008,1024,768,"microwave, A man in a tropical print shirt with glasses and long hair is eating a banana.","[375, 0, 512, 512]","[0, 0, 1024, 768]",10,3.517724977734583,29768455,3.9546692,1.9759966,0.037017822265625,0.256591796875,-370.8960520602532
microwave,14038,1024,683,"microwave, A kitchen with hard wood floors and a yellow smiley face balloon.","[59, 171, 512, 512]","[0, 3, 1024, 680]",16,8.043318237953184,335554307,5.7646456,2.8280232,0.7451171875,0.455322265625,-426.2463058452208
microwave,445658,1024,683,"microwave, A family kitchen cluttered with items on the counters","[512, 85, 512, 512]","[0, 1, 1024, 680]",31,9.88966672205119,1130085198,6.112112,2.904641,0.712890625,0.41455078125,-394.0299689932135
microwave,215644,1024,768,"microwave, A picture of an unfinished back splash in the kitchen with a microwave and other small kitchen appliances.","[276, 195, 512, 512]","[0, 0, 1024, 768]",48,9.876146943522146,2002619399,4.7844887,2.3697119,0.73291015625,0.47509765625,-327.4166782868929
microwave,91615,1004,667,"microwave, A very clean kitchen has stainless steel appliances.","[492, 0, 512, 512]","[4, 0, 1000, 664]",25,8.945763102970082,807025520,4.265806,2.2750793,0.73193359375,0.4873046875,-447.84248960507466
microwave,68833,1024,768,"microwave, A kitchen with lots of cupboard space and a microwave oven.","[484, 104, 512, 512]","[0, 0, 1024, 768]",12,9.21529046605526,126659316,5.707506,2.7450402,0.50146484375,0.3212890625,-361.5373846500288
microwave,186980,731,1023,"microwave, A wooden table with two chairs next to a sink.","[219, 126, 512, 512]","[3, 0, 728, 1016]",20,7.373862226928552,544610078,4.229525,2.171191,0.724609375,0.408203125,-301.6569191584804
microwave,237928,731,1024,"microwave, Small kitchen with cabinets and a microwave on the counter.","[0, 184, 512, 512]","[0, 0, 728, 1024]",19,5.990471895371578,502803994,5.5373306,2.7210052,0.7353515625,0.465087890625,-238.27021866189816
microwave,444275,1024,768,"microwave, A microwave oven sitting next to a device near a fence.","[417, 80, 512, 512]","[0, 0, 1024, 768]",11,9.309143872631983,78112099,5.4098687,2.7502546,0.73388671875,0.43408203125,-305.5399113451508
motorcycle,402433,1024,682,"motorcycle, A motorcycle shaped pizza cutter near a cheesy pizza.","[143, 0, 512, 512]","[0, 0, 1024, 680]",31,8.832242835730762,1145441010,5.341899,2.587345,0.043701171875,0.314697265625,-359.1233504735551
motorcycle,102411,1024,683,"motorcycle, Two people riding a motorcycle to the beach.","[227, 171, 512, 512]","[0, 3, 1024, 680]",25,3.5813548817879983,821827540,6.000477,2.7827184,0.1639404296875,0.384521484375,-316.02648264358913
motorcycle,8211,1024,734,"motorcycle, Two men talking to each other on a street corner
","[58, 121, 512, 512]","[0, 6, 1024, 728]",26,6.428333350464056,847200043,5.516457,2.6352177,0.2734375,0.37890625,-303.8481142553146
motorcycle,356387,994,666,"motorcycle, A row of parked motorcycles sitting in front of a tall building.","[148, 154, 512, 512]","[0, 2, 992, 664]",24,7.997806746281609,757855135,5.5719857,2.7023568,0.08367919921875,0.346435546875,-297.9971661293493
motorcycle,513580,1024,774,"motorcycle, A motorcycle driving by a red and white biplane.","[28, 262, 512, 512]","[0, 6, 1024, 768]",35,7.444671666432088,1340589947,5.404191,2.6331453,0.2174072265625,0.388427734375,-299.16577379903265
motorcycle,396338,1024,683,"motorcycle, A couple of cars on a city street.","[341, 124, 512, 512]","[0, 3, 1024, 680]",47,9.238421084414568,1938609420,5.461734,2.6918306,0.513671875,0.407470703125,-414.1946025751226
motorcycle,433204,1024,768,"motorcycle, a person riding a motorcycle on a city road with a sky background","[190, 202, 512, 512]","[0, 0, 1024, 768]",44,8.743542842645962,1786372013,4.1052465,2.045766,0.13916015625,0.390625,-292.2349014533388
motorcycle,33854,1024,683,"motorcycle, Two cars facing towards a variety of motorcycles.","[389, 125, 512, 512]","[0, 3, 1024, 680]",48,9.264138661438862,2014448640,5.018717,2.4890702,0.3662109375,0.369873046875,-392.7843631213154
motorcycle,227399,1024,771,"motorcycle, A white and yellow train traveling down a road next to a red motorcycle.","[512, 165, 512, 512]","[0, 3, 1024, 768]",19,1.2392896102083748,500051954,5.1188416,2.4295,0.316650390625,0.387451171875,-247.90965825354093
motorcycle,69213,1024,683,"motorcycle, Two men wearing suits and hats are walking together.","[512, 44, 512, 512]","[0, 0, 1024, 680]",13,4.935232001165579,168571695,5.239364,2.5703757,0.305419921875,0.35791015625,-418.7780813152149
motorcycle,226417,800,533,"motorcycle, Many people are driving motorcycles through an intersection.","[257, 21, 512, 512]","[0, 5, 800, 528]",17,5.364498942795593,388528798,4.7598367,2.3837578,0.175537109375,0.371337890625,-332.1894909533182
motorcycle,70774,903,600,"motorcycle, Small motorcycle with several bicycles tied to the back of it. ","[100, 88, 512, 512]","[0, 0, 896, 600]",42,1.5863877763309675,1701289843,6.246073,2.7933512,0.374267578125,0.402099609375,-256.7769126747926
motorcycle,203389,720,540,"motorcycle, A group of young people riding motorcycles near a river.","[84, 28, 512, 512]","[0, 4, 720, 536]",22,1.0506344561145364,644859804,4.411609,2.1927524,0.2158203125,0.34521484375,-250.7882820354166
motorcycle,140420,1024,684,"motorcycle, A motorcycle is parked on a dirt road in a forest.","[424, 172, 512, 512]","[0, 4, 1024, 680]",48,8.475592932741314,2038980991,5.1426225,2.5156922,0.29931640625,0.36962890625,-354.23779868335214
motorcycle,7816,1024,683,"motorcycle, a rider dressed in white riding a matching white motorcycle ","[310, 154, 512, 512]","[0, 3, 1024, 680]",27,9.84972019857558,906032039,5.2131,2.397512,0.1873779296875,0.380859375,-352.1438427396906
motorcycle,165518,612,612,"motorcycle, A man drives a motorcycle down a road in the fog.","[91, 100, 512, 512]","[4, 4, 608, 608]",40,8.061488674054116,1579638338,4.268004,2.1666229,0.149658203125,0.355712890625,-446.33381000071086
motorcycle,19109,1023,685,"motorcycle, A row of parked motorcycles sitting in front of a restaurants.","[0, 173, 512, 512]","[0, 5, 1016, 680]",32,3.8404314098044585,1182859276,4.0812483,2.0559146,0.0870361328125,0.35107421875,-280.4715957817509
motorcycle,214192,1023,698,"motorcycle, two motocross racers in the middle of a race","[400, 186, 512, 512]","[7, 2, 1016, 696]",31,7.348003341305084,1131072087,4.4113836,2.1823618,0.2474365234375,0.326416015625,-498.7272840159144
motorcycle,246963,845,555,"motorcycle, A group of men riding on the back of motorcycles.","[333, 43, 512, 512]","[5, 3, 840, 552]",44,3.69262965878422,1827983318,3.6380959,1.7745403,0.258544921875,0.37158203125,-284.8506168660215
motorcycle,446651,1024,682,"motorcycle, Young girl with helmet on hold on tight to her father driving the motorcycle.","[512, 170, 512, 512]","[0, 2, 1024, 680]",33,7.666736345881738,1217393872,5.8414574,2.752204,0.10302734375,0.352783203125,-405.4455099172958
motorcycle,192699,1023,731,"motorcycle, Two people wearing helmets while riding their motorcycles.","[511, 219, 512, 512]","[7, 3, 1016, 728]",10,3.517724977734583,29768455,5.461977,2.511212,0.2001953125,0.389892578125,-277.85993474109046
motorcycle,245448,1024,768,"motorcycle, A man standing with his motorcycle outside of a repair shop.","[367, 181, 512, 512]","[0, 0, 1024, 768]",16,8.043318237953184,335554307,6.1613193,2.7650785,0.2125244140625,0.373046875,-235.7857989445051
motorcycle,296649,1024,683,"motorcycle, People are walking and riding motorcycles on the street","[297, 171, 512, 512]","[0, 3, 1024, 680]",31,9.88966672205119,1130085198,5.1131034,2.4769223,0.1748046875,0.337158203125,-253.9853286040416
motorcycle,145620,1023,698,"motorcycle, a black and white photo of a person riding a dirt bike","[329, 127, 512, 512]","[7, 2, 1016, 696]",48,9.876146943522146,2002619399,5.5394998,2.543674,0.1435546875,0.370361328125,-224.99890721766744
motorcycle,119516,1024,683,"motorcycle, A beautiful woman standing on the side of a rad next to a street.","[512, 157, 512, 512]","[0, 3, 1024, 680]",25,8.945763102970082,807025520,5.783613,2.7978632,0.384033203125,0.356201171875,-316.10160405610986
motorcycle,574702,533,800,"motorcycle, a bunch of motorcycles are parked on a street","[21, 288, 512, 512]","[5, 0, 528, 800]",12,9.21529046605526,126659316,5.159823,2.4520864,0.2440185546875,0.371826171875,-276.3373743884679
motorcycle,441586,1024,680,"motorcycle, MAN ON A CONTRAPTION, SURROUNDED BY A BICYCLE AND ANOTHER PERSON","[356, 168, 512, 512]","[0, 0, 1024, 680]",20,7.373862226928552,544610078,6.0435004,2.7526557,0.0006523132324218,0.28564453125,-216.06109952169388
motorcycle,135410,768,1024,"motorcycle, A bike leaning up to a parking meter.","[177, 236, 512, 512]","[0, 0, 768, 1024]",19,5.990471895371578,502803994,4.9387074,2.451508,0.1922607421875,0.341796875,-409.2575242784078
motorcycle,259830,680,1024,"motorcycle, A moped is parked next to bicycles on a sidewalk.","[0, 477, 512, 512]","[0, 0, 680, 1024]",11,9.309143872631983,78112099,5.303383,2.4908113,0.229736328125,0.3671875,-294.1360641022493
motorcycle,11511,1023,743,"motorcycle, A sculpture of two women stting on a bench with their purses on the ground while people standing in a line behind them. ","[511, 0, 512, 512]","[7, 0, 1016, 736]",50,1.807577018688813,2135232880,5.7178445,2.7643435,0.0855712890625,0.276611328125,-413.853560587776
motorcycle,538364,1024,768,"motorcycle, A policeman on a motorcycle at night watching pedestrians cross a street","[448, 195, 512, 512]","[0, 0, 1024, 768]",29,4.331183906260067,1006074700,5.7592106,2.6301742,0.07958984375,0.34716796875,-234.76066900256225
motorcycle,177934,1024,768,"motorcycle, Two young women are washing two motorcycles with hoses..","[62, 194, 512, 512]","[0, 0, 1024, 768]",32,6.453450491583366,1171239504,5.634484,2.6392186,0.2059326171875,0.36083984375,-282.3803139057625
motorcycle,480021,1024,753,"motorcycle, A painting of a man and woman riding together on a motorcycle.","[344, 241, 512, 512]","[0, 1, 1024, 752]",43,5.29956907226817,1754370252,6.2537074,2.8514025,0.267578125,0.357666015625,-264.2568009989709
motorcycle,48924,1024,680,"motorcycle, a green tent and a parked motorcycle and some trees","[345, 155, 512, 512]","[0, 0, 1024, 680]",30,8.135720924475056,1084998680,6.2447286,2.8086948,0.297607421875,0.40771484375,-215.3135360917624
motorcycle,147740,800,600,"motorcycle, A woman walking while carrying bananas on her hat.","[0, 88, 512, 512]","[0, 0, 800, 600]",46,2.755777541311419,1933072943,5.1929383,2.5614686,0.054412841796875,0.349609375,-308.48811805792
motorcycle,380706,1023,681,"motorcycle, A man riding a motorcycle down a city street.","[280, 169, 512, 512]","[7, 1, 1016, 680]",25,1.5602814767499709,825039645,5.026311,2.4452891,0.2403564453125,0.374267578125,-246.2263787074137
motorcycle,178982,1024,683,"motorcycle, there are two people on motorcycles approaching a tunnel","[297, 171, 512, 512]","[0, 3, 1024, 680]",27,2.138665665159264,914582800,5.8265095,2.816447,0.1741943359375,0.35986328125,-518.4133585060717
motorcycle,534827,612,612,"motorcycle, People are riding on motorcycles together down a street.","[100, 100, 512, 512]","[4, 4, 608, 608]",11,9.665034264254464,86984129,3.9565604,2.1023202,0.1678466796875,0.387939453125,-329.96276008427003
motorcycle,165681,1024,710,"motorcycle, This black and white photo shows many motorcycles parked next to each other","[433, 198, 512, 512]","[0, 6, 1024, 704]",30,2.194970835064874,1058021795,5.978124,2.7862961,0.23681640625,0.392578125,-314.28276045699545
motorcycle,18737,800,534,"motorcycle, A motorcycle parked near a fence by a beach.","[272, 22, 512, 512]","[0, 6, 800, 528]",29,3.0348849462685425,1014848104,5.5472865,2.677943,0.329345703125,0.41650390625,-195.5230504508331
motorcycle,122166,1024,768,"motorcycle, a person riding on a bicycle on the street in front of some cars","[0, 256, 512, 512]","[0, 0, 1024, 768]",39,4.393507338605968,1521018998,3.890073,1.9162214,0.34765625,0.39453125,-310.9065535763575
motorcycle,472375,612,612,"motorcycle, A small black and brown dog sitting next to a motorcycle.","[54, 0, 512, 512]","[4, 0, 608, 608]",28,6.610794772067163,946897390,4.2966433,2.0344558,0.197265625,0.330322265625,-460.1372897076981
motorcycle,578871,768,1024,"motorcycle, A  young child standing in front of a table with plates of food.","[256, 0, 512, 512]","[0, 0, 768, 1024]",23,8.038865176023725,693415842,5.1672635,2.5426145,0.207763671875,0.32470703125,-409.3581631018387
motorcycle,276284,800,1023,"motorcycle, A motorcycle is parked in a parking lot.","[236, 329, 512, 512]","[0, 7, 800, 1016]",17,1.7078400439235306,411317620,6.4373555,3.0095577,0.393798828125,0.441162109375,-242.81375390230184
motorcycle,579902,889,1024,"motorcycle, A person riding a motorcycle down a street.","[172, 469, 512, 512]","[0, 0, 888, 1024]",40,9.381137078287315,1594737559,5.2656045,2.5894377,0.2447509765625,0.412109375,-325.481344077479
motorcycle,54593,1024,683,"motorcycle, The action in an organized youth baseball game.","[0, 1, 512, 512]","[0, 0, 1024, 680]",20,7.865125519139077,548344684,5.192715,2.581211,0.08929443359375,0.253662109375,-886.5619512646967
motorcycle,454978,1024,640,"motorcycle, A motorcycle is sitting on the side of the road next to a sign. ","[33, 128, 512, 512]","[0, 0, 1024, 640]",10,3.888677059518759,27700026,5.3463016,2.5090187,0.355712890625,0.418701171875,-293.95217078588576
motorcycle,399205,1024,768,"motorcycle, A group of men standing around a sidewalk together.","[0, 59, 512, 512]","[0, 0, 1024, 768]",46,2.7039881748540786,1901078373,4.4165635,2.2385716,0.2861328125,0.380859375,-286.1151945155584
motorcycle,336232,1024,683,"motorcycle, A busy street with cars, a motorcycle and a passenger bus","[0, 170, 512, 512]","[0, 3, 1024, 680]",12,6.352203040853406,143465762,5.477673,2.6306858,0.067138671875,0.3671875,-199.52708277653505
motorcycle,226154,822,651,"motorcycle, A bus traveling down a road beside a motorcycle. ","[0, 139, 512, 512]","[0, 3, 816, 648]",24,3.407215229474313,783154264,5.437305,2.6469061,0.29296875,0.37744140625,-235.3174858716293
mouse,555009,800,600,"mouse, A laptop computer sitting on top of a desk.","[288, 88, 512, 512]","[0, 0, 800, 600]",31,8.832242835730762,1145441010,5.2312427,2.5573719,0.73193359375,0.425537109375,-503.8974776457463
